name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,fishbase_id,gbif_id
Gobie jaune,,Gobius auratus,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg/120px-Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg/120px-Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg,,,
Gobie léopard,,Thorogobius ephippiatus,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le Gobie léopard (Thorogobius ephippiatus) est un poisson marin démersal de la famille des Gobiidés.,,
Gobie tacheté,,Pomatoschistus microps,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/046-011_Pomatoschistus_microps.JPG/120px-046-011_Pomatoschistus_microps.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/046-011_Pomatoschistus_microps.JPG/120px-046-011_Pomatoschistus_microps.JPG,Pomatoschistus microps,,
Gobies nains,,Pomatoschistus sp.,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Gobie à quatre taches,,Deltentosteus quadrimaculatus,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Deltentosteus quadrimaculatus,,
Gobie rayé,,Gobius vittatus,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Gobie nageur de Ferrer,,Pseudaphya ferreri,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Gobie lote,,Zosterisessor ophiocephalus,,Gobiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Crénilabre méditerranéen,,Symphodus mediterraneus,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Symphodus_mediterraneus.jpg/120px-Symphodus_mediterraneus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Symphodus_mediterraneus.jpg/120px-Symphodus_mediterraneus.jpg,Symphodus mediterraneus,,
Crénilabre ocellé,,Symphodus ocellatus,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Crénilabre de doderlein,,Symphodus doderleini,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg/120px-Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg/120px-Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg,,,
Sublet,,Symphodus rostratus,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Symphodus rostratus,,
Crénilabre cendré,,Symphodus cinereus,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg/120px-Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg/120px-Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg,,,
Crénilabre nettoyeur,,Symphodus melanocercus,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Symphodus_melanocercus.jpg/120px-Symphodus_melanocercus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Symphodus_melanocercus.jpg/120px-Symphodus_melanocercus.jpg,,,
Crénilabre à 5 bandes,,Symphodus roissali,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Crénilabre paon,,Symphodus tinca,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Crénilabre melops,,Symphodus melops,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Symphodus melops,,
Labre palloni,,Acantholabrus palloni,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Brunsnultra.png/120px-Brunsnultra.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Brunsnultra.png/120px-Brunsnultra.png,"Acantholabrus palloni est une espèce de poissons téléostéens (Teleostei), la seule du genre Acantholabrus.",,
Cténolabre,,Ctenolabrus rupestris,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Ctenolabrus rupestris,,
Labre vert,,Labrus viridis,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Labre vert,,
Merle,,Labrus merula,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Merle,,
Vieille coquette,,Labrus mixtus,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Labrus_mixtus_2_by_Line1.jpg/120px-Labrus_mixtus_2_by_Line1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Labrus_mixtus_2_by_Line1.jpg/120px-Labrus_mixtus_2_by_Line1.jpg,La Vieille coquette (Labrus mixtus) est une espèce de poissons de la famille des Labridae.,,
Girelle,,Coris julis,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La girelle (Coris julis), appelée aussi girelle royale (pour les mâles) ou girelle commune (pour les femelles), est une espèce de poissons de la famille des Labridae.",,
Girelle paon,,Thalassoma pavo,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Female_Thalassoma_pavo.JPG/120px-Female_Thalassoma_pavo.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Female_Thalassoma_pavo.JPG/120px-Female_Thalassoma_pavo.JPG,"La Girelle-paon ou Girelle turque (Thalassoma pavo) est une espèce de poissons de la famille des labridés. Cette girelle est hermaphrodite protérogyne, mâle et femelle présentent un dimorphisme sexuel important au niveau de leurs couleurs.
Elle possède un mode de vie et un comportement semblable à Coris julis.",,
Rason,,Xyrichtys novacula,,Labridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Xyrichtysnovacula.jpg/120px-Xyrichtysnovacula.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Xyrichtysnovacula.jpg/120px-Xyrichtysnovacula.jpg,"Xyrichtys novacula, communément appelé Rason, est un poisson osseux, benthique, littoral, de la famille des labridés. L’espèce est caractéristique du genre Xyrichtys.",,
Loup (poisson),,Dicentrarchus labrax,,Moronidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Dicentrarchus labrax,,
Loup moucheté,,Dicentrarchus punctatus,,Moronidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Dicentrarchus punctatus,,
Mulet doré,,Chelon auratus,,Mugilidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Le mulet doré ou muge doré, Chelon auratus (anciennement Liza aurata), est une espèce de poissons marins de la famille des Mugilidae.",,
Mulet cabot,,Mugil cephalus,,Mugilidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Mulet/Muge à grosse tête, Mulet/Muge cabot, Muge céphale",,
Mulet capiton,,Chelon ramada,,Mugilidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Liza_ramada.jpg/120px-Liza_ramada.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Liza_ramada.jpg/120px-Liza_ramada.jpg,"Mulet porc, Mulet capiton, Mulet calusse",,
Mulet labéon,,Oedalechilus labeo,,Mugilidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Mulet sauteur,,Chelon saliens,,Mugilidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Mulet sauteur,,
Mulet lippu,,Chelon labrosus,,Mugilidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Mavri_kefalb.jpg/120px-Mavri_kefalb.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Mavri_kefalb.jpg/120px-Mavri_kefalb.jpg,Le mulet lippu (Chelon labrosus) est une espèce de poissons marins de la famille des Mugilidae. Il est aussi appelé mulet à grosses lèvres.,,
Rouget-barbet de roche,,Mullus surmuletus,,Mullidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Surmulets.jpg/120px-Surmulets.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Surmulets.jpg/120px-Surmulets.jpg,"Le rouget de roche ou rouget-barbet de roche (Mullus surmuletus) est une espèce de poissons marins, carnivore, se nourrissant surtout sur le fond,, de la famille des Mullidae.",,
Rouget de vase,,Mullus barbatus,,Mullidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Mullus_barbatus_Linnaeus%2C_1758_1.jpg/120px-Mullus_barbatus_Linnaeus%2C_1758_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Mullus_barbatus_Linnaeus%2C_1758_1.jpg/120px-Mullus_barbatus_Linnaeus%2C_1758_1.jpg,"Le Rouget de vase (Mullus barbatus) est une espèce de poissons marins de la famille des Mullidae, également appelé Barbet, ou Rouget barbet. Le nom vernaculaire Rouget barbet est aussi employé pour Mullus surmuletus.",,
Cernier,,Polyprion americanus,,Polyprionidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Cernier commun, Cabot de Bosques, Mérou fanfré",,
Castagnole,,Chromis chromis,,Pomacentridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Chromis_chromis_2.jpg/120px-Chromis_chromis_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Chromis_chromis_2.jpg/120px-Chromis_chromis_2.jpg,"La castagnole, castagnole noire, petite castagnole ou demoiselle bleue (Chromis chromis) est une espèce de poissons d'eau de mer de la famille des Pomacentridae qui se rencontre dans l'Atlantique-est et en Méditerranée.",,
Tassergal,,Pomatomus saltatrix,,Pomatomidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Pomatomus saltatrix,,
Poisson perroquet,,Sparisoma cretense,,Scaridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le Poisson-perroquet méditerranéen (Sparisoma cretense) est une espèce de poissons-perroquets (famille des Scaridae). C'est la seule espèce de ce groupe présente en mer Méditerranée.,,
Corb,,Sciaena umbra,,Sciaenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Poisson-Corb.jpg/120px-Poisson-Corb.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Poisson-Corb.jpg/120px-Poisson-Corb.jpg,Sciaena umbra,,
Maquereau,,Scomber scombrus,,Scombridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Scsco_u0.gif/120px-Scsco_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Scsco_u0.gif/120px-Scsco_u0.gif,"Le Maquereau (Scomber scombrus), maquereau bleu ou maquereau commun est une espèce de poissons téléostéens de haute mer, apprécié pour sa chair et faisant l'objet d'une pêche industrielle.",,
Maquereau espagnol,,Scomber japonicus,,Scombridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le maquereau espagnol Pacifique (Scomber japonicus) est une espèce de poissons marins de la famille des Scombridae. Il est également appelé maquereau blanc ou billard.,,
Bonite à dos rayé,,Sarda sarda,,Scombridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La bonite à dos rayé (Sarda sarda), aussi appelée pélamide (du latin Pelamis, signifiant jeune thon), est un poisson de la famille des scombridés. C'est une bonite que l'on trouve de l'Atlantique à la mer Méditerranée et la mer Noire.",,
Thon blanc,,Thunnus alalunga,,Scombridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Germon,,
Thon rouge,,Thunnus thynnus,,Scombridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Le thon rouge du Nord (Thunnus thynnus), aussi appelé thon rouge de l'Atlantique ou  « scombres », ou thon rouge de Méditerranée plus au sud, est l'une des trois espèces de thons rouges avec le thon rouge du Pacifique (Thunnus orientalis) et le thon rouge du Sud (Thunnus maccoyii).",,
Bonitou,,Auxis rochei,,Scombridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Serran cabrille,,Serranus cabrilla,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Serranus_cabrilla.jpg/120px-Serranus_cabrilla.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Serranus_cabrilla.jpg/120px-Serranus_cabrilla.jpg,Serranus cabrilla,,
Serran écriture,,Serranus scriba,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Serran.JPG/120px-Serran.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Serran.JPG/120px-Serran.JPG,"Serran écriture, Perche de mer",,
Serran hépate,,Serranus hepatus,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Serran hépate,,
Barbier,,Anthias anthias,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Anthias anthias,,
Mérou méditerranéen,,Epinephelus marginatus,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Mérou brun, mérou de Méditerranée, Mérou rouge",,
Badèche,,Epinephelus costae,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
